Time,Latitude (deg): ,Longitude (deg): ,Altitude(mm),Pulse,SATS
189662,39.308533,-119.918167,2778928,0,12
189877,39.308533,-119.918167,2778930,0,12
190092,39.308533,-119.918167,2778942,0,12
190256,39.308533,-119.918167,2778944,0,12
190471,39.308533,-119.918167,2778941,0,12
190687,39.308533,-119.918167,2778951,0,12
190855,39.308533,-119.918167,2778966,0,12
191071,39.308533,-119.918167,2778971,0,12
191286,39.308533,-119.918167,2778979,0,12
191451,39.308533,-119.918167,2778986,0,12
191666,39.308533,-119.918167,2778996,1,12
191881,39.308533,-119.918167,2779005,1,12
192046,39.308533,-119.918167,2779025,1,12
192261,39.308533,-119.918167,2779034,0,12
192476,39.308533,-119.918167,2779051,0,12
192690,39.308533,-119.918167,2779067,0,12
192856,39.308533,-119.918167,2779074,0,12
193070,39.308533,-119.918167,2779084,0,12
193290,39.308533,-119.918167,2779103,0,12
193456,39.308533,-119.918167,2779104,0,12
193670,39.308533,-119.918167,2779113,0,12
193883,39.308533,-119.918167,2779130,0,12
194048,39.308533,-119.918167,2779143,0,12
194262,39.308533,-119.918167,2779160,0,12
194476,39.308533,-119.918167,2779177,0,12
194691,39.308533,-119.918167,2779181,0,12
194856,39.308533,-119.918167,2779203,0,12
195071,39.308533,-119.918167,2779216,0,12
195286,39.308533,-119.918167,2779234,0,12
195451,39.308533,-119.918167,2779256,0,12
195670,39.308533,-119.918167,2779269,0,12
195887,39.308533,-119.918167,2779288,0,12
196051,39.308533,-119.918167,2779312,0,12
196266,39.308533,-119.918167,2779328,0,12
196481,39.308533,-119.918167,2779343,1,12
196695,39.308533,-119.918167,2779358,1,12
196861,39.308533,-119.918167,2779372,1,12
197076,39.308533,-119.918167,2779394,1,12
197291,39.308533,-119.918167,2779400,1,12
197456,39.308533,-119.918167,2779409,1,12
197671,39.308533,-119.918167,2779417,1,12
197885,39.308533,-119.918167,2779429,1,12
198053,39.308533,-119.918167,2779448,1,12
198268,39.308533,-119.918167,2779452,0,12
198483,39.308533,-119.918167,2779471,0,12
198649,39.308533,-119.918167,2779480,0,12
198863,39.308537,-119.918167,2779494,0,12
199077,39.308537,-119.918167,2779513,0,12
199292,39.308537,-119.918167,2779520,0,12
199457,39.308537,-119.918167,2779533,0,12
199672,39.308537,-119.918167,2779537,0,12
199887,39.308537,-119.918167,2779547,0,12
200052,39.308537,-119.918167,2779557,0,12
200267,39.308537,-119.918167,2779576,0,12
200485,39.308537,-119.918167,2779587,0,14
200648,39.308537,-119.918167,2779594,0,14
200863,39.308537,-119.918167,2779600,1,14
201078,39.308537,-119.918167,2779609,1,14
201293,39.308537,-119.918167,2779616,1,14
201458,39.308537,-119.918167,2779617,1,14
201673,39.308537,-119.918167,2779621,1,14
201888,39.308537,-119.918167,2779636,1,14
202053,39.308537,-119.918167,2779638,1,14
202268,39.308537,-119.918167,2779632,1,14
202482,39.308537,-119.918167,2779639,1,14
202647,39.308537,-119.918167,2779640,1,14
202867,39.308537,-119.918167,2779638,1,14
203082,39.308537,-119.918167,2779654,1,14
203296,39.308537,-119.918167,2779660,1,14
203467,39.308537,-119.918167,2779671,1,14
203682,39.308537,-119.918167,2779672,1,14
203897,39.308537,-119.918167,2779685,1,14
204062,39.308537,-119.918167,2779689,1,14
204276,39.308537,-119.918167,2779706,1,14
204491,39.308537,-119.918167,2779716,0,14
204656,39.308537,-119.918167,2779717,0,14
204871,39.308537,-119.918167,2779724,0,14
205086,39.308537,-119.918167,2779722,0,14
205254,39.308537,-119.918167,2779727,0,14
205470,39.308537,-119.918167,2779731,0,14
205685,39.308537,-119.918167,2779739,0,14
205851,39.308537,-119.918167,2779746,0,14
206065,39.308537,-119.918167,2779743,0,14
206280,39.308533,-119.918167,2779748,0,14
206495,39.308533,-119.918167,2779752,0,14
206660,39.308533,-119.918167,2779755,0,14
206874,39.308533,-119.918167,2779760,0,14
207089,39.308533,-119.918167,2779763,0,14
207254,39.308533,-119.918167,2779757,1,14
207469,39.308533,-119.918167,2779747,1,14
207688,39.308533,-119.918167,2779760,1,14
207852,39.308533,-119.918167,2779767,1,14
208066,39.308533,-119.918167,2779764,1,14
208281,39.308533,-119.918167,2779767,1,14
208495,39.308533,-119.918167,2779756,1,14
208660,39.308533,-119.918167,2779768,1,14
208875,39.308533,-119.918167,2779756,1,14
209090,39.308533,-119.918167,2779755,1,14
209256,39.308533,-119.918167,2779739,1,14
209470,39.308533,-119.918167,2779719,1,14
209685,39.308533,-119.918167,2779722,1,14
209902,39.308533,-119.918167,2779723,1,14
210068,39.308533,-119.918167,2779715,1,14
210282,39.308533,-119.918167,2779712,1,14
210496,39.308533,-119.918167,2779700,1,14
210661,39.308533,-119.918167,2779694,0,14
210875,39.308533,-119.918167,2779687,0,14
211091,39.308533,-119.918167,2779676,0,14
211256,39.308533,-119.918167,2779672,0,14
211470,39.308533,-119.918167,2779666,0,14
211685,39.308533,-119.918167,2779651,0,14
211850,39.308533,-119.918167,2779651,0,14
212066,39.308533,-119.918167,2779651,0,14
212284,39.308533,-119.918167,2779641,0,14
212450,39.308533,-119.918167,2779637,0,14
212667,39.308533,-119.918167,2779646,0,14
212881,39.308533,-119.918167,2779635,0,14
213096,39.308533,-119.918167,2779646,0,14
213261,39.308533,-119.918167,2779636,0,14
213476,39.308533,-119.918167,2779627,0,14
213691,39.308533,-119.918167,2779633,0,14
213856,39.308533,-119.918167,2779625,1,14
214071,39.308533,-119.918167,2779624,1,14
214286,39.308533,-119.918167,2779620,1,14
214450,39.308533,-119.918167,2779614,1,14
214670,39.308533,-119.918167,2779615,1,14
214886,39.308533,-119.918167,2779605,1,14
215051,39.308533,-119.918167,2779608,1,14
215267,39.308533,-119.918167,2779596,1,14
215482,39.308533,-119.918167,2779593,1,14
215696,39.308533,-119.918167,2779591,1,14
215861,39.308533,-119.918167,2779593,1,14
216076,39.308533,-119.918167,2779595,1,14
216291,39.308533,-119.918167,2779593,1,14
216458,39.308533,-119.918167,2779609,1,14
216672,39.308533,-119.918167,2779611,0,14
216886,39.308533,-119.918167,2779616,0,14
217055,39.308533,-119.918167,2779625,0,14
217270,39.308533,-119.918167,2779613,0,14
217486,39.308533,-119.918167,2779600,0,14
217651,39.308533,-119.918167,2779596,0,14
217867,39.308533,-119.918167,2779597,0,14
218082,39.308533,-119.918167,2779596,0,14
218298,39.308533,-119.918167,2779578,0,14
218462,39.308533,-119.918167,2779574,0,14
218677,39.308533,-119.918167,2779572,0,14
218891,39.308533,-119.918167,2779566,0,14
219057,39.308533,-119.918167,2779559,0,14
219272,39.308533,-119.918167,2779556,0,14
219492,39.308533,-119.918167,2779547,0,14
219658,39.308533,-119.918167,2779539,0,14
219871,39.308533,-119.918167,2779545,0,14
220086,39.308533,-119.918167,2779536,0,14
220251,39.308533,-119.918167,2779535,0,14
220467,39.308533,-119.918167,2779536,0,14
220682,39.308533,-119.918167,2779539,0,14
220897,39.308533,-119.918167,2779536,0,13
221062,39.308533,-119.918167,2779537,0,13
221277,39.308533,-119.918167,2779544,0,14
221492,39.308533,-119.918167,2779555,0,14
221657,39.308533,-119.918167,2779557,0,14
221875,39.308533,-119.918167,2779562,0,14
222090,39.308533,-119.918167,2779556,0,14
222257,39.308533,-119.918167,2779572,0,14
222471,39.308533,-119.918167,2779574,0,14
222686,39.308533,-119.918167,2779581,0,14
222850,39.308533,-119.918167,2779588,1,14
223067,39.308533,-119.918167,2779576,1,14
223280,39.308533,-119.918167,2779573,0,14
223503,39.308533,-119.918167,2779580,0,14
223669,39.308533,-119.918167,2779589,1,14
223883,39.308533,-119.918159,2779595,1,14
224099,39.308533,-119.918159,2779585,1,14
224267,39.308533,-119.918159,2779586,1,14
224481,39.308533,-119.918159,2779590,1,14
224696,39.308533,-119.918159,2779584,1,14
224861,39.308533,-119.918159,2779573,1,14
225076,39.308533,-119.918159,2779577,1,14
225291,39.308533,-119.918159,2779563,1,14
225455,39.308533,-119.918159,2779553,0,14
225671,39.308533,-119.918159,2779545,0,14
225886,39.308533,-119.918159,2779540,0,14
226051,39.308533,-119.918159,2779526,0,14
226267,39.308533,-119.918159,2779520,0,14
226482,39.308533,-119.918159,2779521,0,14
226650,39.308533,-119.918159,2779517,0,14
226865,39.308533,-119.918159,2779503,0,14
227081,39.308533,-119.918159,2779502,0,14
227295,39.308533,-119.918159,2779509,0,14
227461,39.308529,-119.918159,2779525,0,14
227676,39.308529,-119.918159,2779518,0,14
227891,39.308529,-119.918159,2779534,1,14
228057,39.308529,-119.918159,2779533,1,14
228271,39.308529,-119.918159,2779538,1,14
228487,39.308529,-119.918159,2779537,1,14
228652,39.308529,-119.918159,2779556,1,14
228868,39.308529,-119.918159,2779515,0,14
229088,39.308529,-119.918159,2779525,0,14
229252,39.308529,-119.918159,2779523,0,14
229468,39.308529,-119.918159,2779503,0,14
229682,39.308529,-119.918159,2779492,0,14
229897,39.308529,-119.918159,2779480,0,14
230062,39.308529,-119.918159,2779488,0,14
230279,39.308529,-119.918159,2779467,0,14
230494,39.308529,-119.918159,2779464,0,14
230660,39.308529,-119.918159,2779467,0,14
230876,39.308529,-119.918159,2779444,0,14
231091,39.308529,-119.918159,2779445,0,14
231257,39.308529,-119.918159,2779445,0,14
231476,39.308529,-119.918159,2779432,0,14
231691,39.308529,-119.918159,2779426,1,14
231856,39.308529,-119.918159,2779421,1,14
232071,39.308529,-119.918159,2779406,1,14
232286,39.308529,-119.918159,2779390,1,14
232451,39.308529,-119.918159,2779386,1,14
232666,39.308529,-119.918159,2779378,1,14
232881,39.308529,-119.918159,2779349,1,14
233097,39.308529,-119.918159,2779341,1,14
233261,39.308529,-119.918159,2779326,1,14
233477,39.308529,-119.918159,2779321,1,14
233691,39.308529,-119.918159,2779305,1,14
233860,39.308529,-119.918159,2779301,1,14
234076,39.308529,-119.918159,2779293,1,14
234291,39.308529,-119.918159,2779284,1,14
234456,39.308529,-119.918159,2779279,1,14
234671,39.308529,-119.918159,2779264,1,14
234887,39.308529,-119.918159,2779246,1,14
235050,39.308529,-119.918159,2779237,0,14
235266,39.308529,-119.918159,2779221,0,14
235481,39.308529,-119.918159,2779211,0,14
235697,39.308529,-119.918159,2779196,0,14
235861,39.308529,-119.918159,2779180,0,14
236080,39.308529,-119.918159,2779164,1,14
236296,39.308529,-119.918159,2779157,1,14
236461,39.308529,-119.918159,2779130,1,14
236676,39.308529,-119.918159,2779110,1,14
236890,39.308529,-119.918159,2779094,1,14
237056,39.308529,-119.918159,2779075,1,14
237271,39.308529,-119.918159,2779061,1,14
237486,39.308529,-119.918159,2779053,1,14
237650,39.308529,-119.918159,2779034,1,14
237865,39.308529,-119.918159,2779026,1,14
238080,39.308529,-119.918159,2779003,0,14
238295,39.308529,-119.918159,2778978,0,14
238464,39.308529,-119.918159,2778974,0,14
238680,39.308529,-119.918159,2778952,0,14
238895,39.308529,-119.918159,2778934,0,14
239060,39.308529,-119.918159,2778918,0,14
239274,39.308529,-119.918159,2778914,0,14
239489,39.308529,-119.918159,2778902,0,14
239653,39.308529,-119.918159,2778904,0,14
239868,39.308529,-119.918159,2778889,0,14
240084,39.308529,-119.918159,2778881,0,14
240299,39.308529,-119.918159,2778868,0,14
240465,39.308529,-119.918159,2778874,0,14
240680,39.308529,-119.918159,2778858,0,14
240901,39.308529,-119.918159,2778836,0,14
241066,39.308529,-119.918159,2778820,0,14
241281,39.308529,-119.918159,2778790,1,14
241496,39.308529,-119.918167,2778794,1,14
241661,39.308529,-119.918167,2778777,0,14
241875,39.308529,-119.918167,2778769,0,14
242090,39.308529,-119.918167,2778765,0,14
242255,39.308529,-119.918167,2778759,0,14
242470,39.308529,-119.918167,2778748,0,14
242685,39.308529,-119.918167,2778752,0,14
242850,39.308529,-119.918167,2778735,0,14
243065,39.308529,-119.918167,2778729,0,14
243284,39.308529,-119.918167,2778715,0,14
243506,39.308529,-119.918167,2778700,0,14
243671,39.308529,-119.918167,2778703,0,14
243885,39.308529,-119.918167,2778696,0,14
244050,39.308529,-119.918167,2778686,0,14
244265,39.308529,-119.918167,2778689,0,14
244479,39.308529,-119.918167,2778693,0,14
244694,39.308529,-119.918167,2778690,0,14
244859,39.308529,-119.918167,2778701,0,14
245075,39.308529,-119.918167,2778698,0,14
245290,39.308529,-119.918167,2778705,0,14
245455,39.308529,-119.918167,2778716,0,14
245674,39.308529,-119.918167,2778716,0,14
245889,39.308529,-119.918167,2778734,0,14
246055,39.308529,-119.918167,2778740,0,14
246270,39.308529,-119.918167,2778759,0,14
246485,39.308529,-119.918167,2778774,0,14
246650,39.308529,-119.918167,2778791,0,14
246865,39.308529,-119.918167,2778787,0,14
247080,39.308529,-119.918167,2778802,0,14
247294,39.308529,-119.918167,2778812,0,14
247459,39.308529,-119.918167,2778814,0,14
247674,39.308529,-119.918167,2778817,0,14
247889,39.308529,-119.918167,2778824,0,14
248059,39.308529,-119.918167,2778838,0,14
248275,39.308529,-119.918167,2778854,0,14
248489,39.308529,-119.918167,2778869,0,14
248655,39.308529,-119.918167,2778883,0,14
248868,39.308529,-119.918167,2778885,0,14
249083,39.308529,-119.918167,2778894,0,14
249298,39.308529,-119.918167,2778911,0,14
249463,39.308529,-119.918167,2778913,0,14
249679,39.308529,-119.918167,2778915,0,14
249894,39.308529,-119.918167,2778911,0,14
250060,39.308529,-119.918167,2778915,0,14
250274,39.308529,-119.918167,2778911,0,14
250492,39.308529,-119.918167,2778900,1,14
250657,39.308529,-119.918167,2778914,1,14
250872,39.308529,-119.918167,2778897,1,14
251087,39.308525,-119.918167,2778905,1,14
251252,39.308525,-119.918167,2778907,1,14
251467,39.308525,-119.918167,2778896,1,14
251682,39.308525,-119.918167,2778895,1,14
251896,39.308525,-119.918167,2778892,1,14
252061,39.308525,-119.918167,2778884,1,14
252276,39.308525,-119.918167,2778886,1,14
252491,39.308525,-119.918167,2778865,1,14
252656,39.308525,-119.918167,2778857,1,14
252874,39.308525,-119.918167,2778847,1,14
253088,39.308525,-119.918167,2778830,1,14
253253,39.308525,-119.918167,2778814,1,14
253468,39.308525,-119.918167,2778796,1,14
253684,39.308525,-119.918167,2778772,1,14
253898,39.308525,-119.918167,2778759,1,14
254064,39.308525,-119.918167,2778736,1,14
254279,39.308525,-119.918167,2778736,1,14
254494,39.308525,-119.918167,2778716,1,14
254660,39.308525,-119.918167,2778700,1,14
254875,39.308525,-119.918167,2778695,0,14
255090,39.308525,-119.918167,2778694,0,14
255260,39.308525,-119.918167,2778689,0,14
255475,39.308525,-119.918167,2778691,0,14
255689,39.308525,-119.918167,2778665,0,14
255854,39.308525,-119.918167,2778658,0,14
256069,39.308525,-119.918167,2778630,0,14
256286,39.308525,-119.918167,2778617,0,14
256451,39.308525,-119.918167,2778602,0,14
256666,39.308525,-119.918167,2778591,1,14
256881,39.308525,-119.918167,2778557,1,14
257096,39.308525,-119.918167,2778533,1,14
257261,39.308525,-119.918167,2778510,1,14
257476,39.308525,-119.918167,2778491,1,14
257696,39.308525,-119.918167,2778478,1,14
257861,39.308525,-119.918167,2778462,1,14
258076,39.308525,-119.918167,2778483,1,14
258291,39.308525,-119.918167,2778484,1,14
258456,39.308525,-119.918167,2778492,1,14
258671,39.308525,-119.918167,2778491,1,14
258886,39.308525,-119.918167,2778483,1,14
259051,39.308525,-119.918167,2778454,1,14
259265,39.308525,-119.918167,2778423,1,14
259480,39.308525,-119.918167,2778391,1,14
259694,39.308525,-119.918167,2778368,1,14
259864,39.308525,-119.918167,2778333,1,14
260079,39.308525,-119.918167,2778297,1,14
260296,39.308525,-119.918167,2778272,1,14
260460,39.308525,-119.918167,2778244,0,14
260676,39.308525,-119.918167,2778210,0,14
260891,39.308525,-119.918167,2778192,0,14
261056,39.308525,-119.918167,2778132,1,14
261270,39.308525,-119.918167,2778102,1,14
261485,39.308525,-119.918182,2778059,0,14
261650,39.308525,-119.918182,2778030,0,14
261866,39.308525,-119.918182,2777997,0,14
262081,39.308525,-119.918182,2777991,0,14
262299,39.308525,-119.918182,2777979,0,14
262466,39.308525,-119.918182,2777949,0,14
262681,39.308525,-119.918182,2777930,1,14
262896,39.308525,-119.918182,2777905,1,14
263060,39.308525,-119.918182,2777894,1,14
263275,39.308525,-119.918182,2777861,1,14
263498,39.308525,-119.918182,2777837,1,14
263663,39.308525,-119.918182,2777815,1,14
263879,39.308525,-119.918182,2777791,1,14
264094,39.308525,-119.918182,2777759,1,14
264259,39.308525,-119.918182,2777734,1,14
264475,39.308525,-119.918182,2777706,1,14
264694,39.308525,-119.918182,2777680,1,14
264860,39.308525,-119.918182,2777643,1,14
265074,39.308525,-119.918182,2777620,1,14
265289,39.308525,-119.918182,2777610,1,14
265455,39.308525,-119.918182,2777600,1,14
265670,39.308525,-119.918182,2777584,1,14
265886,39.308525,-119.918182,2777580,1,14
266101,39.308525,-119.918182,2777561,1,14
266265,39.308525,-119.918182,2777546,1,14
266480,39.308521,-119.918182,2777534,1,14
266695,39.308521,-119.918182,2777515,1,14
266859,39.308521,-119.918182,2777484,1,14
267083,39.308521,-119.918182,2777482,0,14
267298,39.308521,-119.918182,2777466,0,14
267464,39.308521,-119.918182,2777456,0,14
267678,39.308521,-119.918182,2777474,1,14
267895,39.308521,-119.918182,2777451,1,14
268060,39.308521,-119.918182,2777447,1,14
268275,39.308521,-119.918182,2777447,1,14
268489,39.308521,-119.918182,2777440,1,14
268653,39.308521,-119.918182,2777448,1,14
268869,39.308521,-119.918182,2777452,0,14
269085,39.308521,-119.918182,2777452,0,14
269250,39.308521,-119.918182,2777464,0,14
269470,39.308521,-119.918182,2777477,0,14
269686,39.308521,-119.918182,2777477,0,14
269900,39.308521,-119.918182,2777488,0,14
270065,39.308521,-119.918182,2777501,0,14
270280,39.308521,-119.918182,2777500,0,14
270495,39.308521,-119.918182,2777506,0,14
270660,39.308521,-119.918182,2777515,0,14
270875,39.308521,-119.918182,2777517,0,14
271089,39.308521,-119.918182,2777523,0,14
271253,39.308521,-119.918182,2777526,0,14
271469,39.308521,-119.918182,2777540,0,14
271684,39.308521,-119.918182,2777537,0,14
271904,39.308521,-119.918182,2777552,0,14
272069,39.308521,-119.918182,2777553,0,14
272286,39.308521,-119.918182,2777579,0,14
272451,39.308525,-119.918182,2777595,0,14
272668,39.308525,-119.918182,2777611,0,14
272883,39.308525,-119.918182,2777638,1,14
273098,39.308525,-119.918182,2777644,1,14
273263,39.308525,-119.918182,2777659,1,14
273479,39.308525,-119.918182,2777678,1,14
273695,39.308525,-119.918182,2777694,1,14
273860,39.308525,-119.918182,2777699,1,14
274077,39.308525,-119.918182,2777720,1,14
274297,39.308525,-119.918182,2777734,1,14
274461,39.308525,-119.918182,2777753,1,14
274677,39.308525,-119.918182,2777771,1,14
274891,39.308525,-119.918182,2777789,0,14
275057,39.308525,-119.918182,2777807,0,14
275271,39.308525,-119.918182,2777829,0,14
275487,39.308525,-119.918182,2777854,0,14
275652,39.308525,-119.918182,2777873,0,14
275868,39.308525,-119.918182,2777902,0,14
276082,39.308525,-119.918182,2777924,0,14
276299,39.308525,-119.918182,2777951,0,14
276464,39.308525,-119.918182,2777974,0,14
276683,39.308525,-119.918182,2777998,0,14
276849,39.308525,-119.918182,2778019,0,14
277064,39.308525,-119.918182,2778050,0,14
277279,39.308525,-119.918182,2778062,0,14
277494,39.308525,-119.918182,2778084,0,14
277659,39.308525,-119.918182,2778103,0,14
277875,39.308525,-119.918182,2778126,0,14
278089,39.308525,-119.918182,2778143,0,14
278255,39.308525,-119.918182,2778164,0,14
278469,39.308525,-119.918182,2778190,0,14
278685,39.308525,-119.918182,2778206,0,14
278899,39.308525,-119.918182,2778229,0,14
279069,39.308525,-119.918182,2778253,0,14
279285,39.308525,-119.918182,2778284,0,14
279450,39.308525,-119.918182,2778301,0,14
279665,39.308525,-119.918182,2778321,1,14
